1491614957.42, 660.365577851, 332.093470839
1491614979.72, 661.370804124, 332.565041953
1491615002.8, 662.176917115, 332.463576439
1491615026.68, 661.570842565, 333.146883594
1491615050.43, 661.353754497, 331.716107517
1491615073.76, 660.555607089, 331.28387177
1491615096.92, 660.460770379, 332.304584814
1491615120.08, 660.302973496, 333.059510019
1491615144.16, 662.552185498, 333.211925811
1491615173.83, 662.647632597, 332.490807152
1491615196.16, 661.706888231, 332.432961637
1491615220.01, 661.462247371, 332.266816255
